N,URBANSIMX,URBANSIMY
998,1532639.589,7450848.668
999,1532972.181,7452360.354
1000,1535027.69,7452769.378
1001,1536668.573,7451095.15
1002,1536678.606,7452765.797
1003,1538499.259,7451220.607
1004,1538548.403,7452761.342
1005,1541091.656,7451869.035
1006,1544066.852,7451023.028
1007,1547787.121,7449795.717
1008,1480727.505,7448610.952
1009,1487086.744,7448825.201
1010,1492596.555,7448374.797
1011,1497789.12,7446606.437
1012,1502981.582,7445986.751
1013,1504056.397,7449104.349
1014,1507599.533,7448790.149
1015,1514400.571,7448678.623
1016,1517387.737,7449158.708
1017,1520426.65,7449205.855
1018,1521784.498,7448232.384
1019,1523739.744,7448381.553
1020,1523545.926,7449545.564
1021,1525540.095,7448641.413
1022,1525681.571,7449715.47
1023,1526632.255,7446962.307
1024,1526876.795,7448284.739
1025,1527241.077,7449723.778
1026,1527755.8,7448588.596
1027,1528477.524,7449213.085
1028,1529293.56,7448853.497
1029,1529289.003,7449641.169
1030,1530091.268,7448825.291
1031,1530096.329,7449652.405
1032,1530842.764,7448842.767
1033,1530861.181,7449630.573
1034,1531676.536,7448821.333
1035,1532078.926,7449614.643
1036,1532441.198,7448832.32
1037,1533281.421,7448830.615
1038,1533532.595,7449665.718
1039,1535048.015,7449947.468
1040,1534013.34,7448828.283
1041,1534837.116,7448833.046
1042,1535628.301,7448798.235
1043,1536455.985,7449830.315
1044,1536832.769,7448808.48
1045,1538448.245,7449825.42
1046,1538821.632,7448823.256
1047,1540394.332,7449859.64
1048,1540723.722,7448519.165
1049,1541890.864,7449878.133
1050,1542204.904,7448353.769
1051,1545137.766,7447448.434
1052,1548193.325,7447374.712
1053,1481373.641,7445299.921
1054,1487888.451,7445285.318
1055,1492898.582,7444973.12
1056,1509077.456,7446353.608
1057,1514197.014,7446425.96
1058,1517043.623,7446806.764
1059,1517435.952,7444235.913
1060,1519690.515,7447104.355
1061,1520325.245,7445366.791
1062,1521667.482,7446902.472
1063,1521895.966,7445317.36
1064,1524207.522,7446949.999
1065,1527716.256,7446914.511
1066,1528461.527,7446872.874
1067,1528474.287,7448070.904
1068,1529287.615,7446477.24
1069,1529306.488,7447186.277
1070,1529298.212,7448049.415
1071,1530081.983,7446458.861
1072,1530077.37,7447256.378
1073,1530069.532,7448044.031
1074,1530849.868,7446479.712
1075,1530851.914,7447260.858
1076,1531686.864,7446468.142
1077,1531675.688,7447265.622
1078,1531687.409,7448076.364
1079,1532461.465,7446462.775
1080,1532450.232,7447270.102
1081,1532452.241,7448057.812
1082,1533295.123,7446461.031
1083,1533329.857,7447265.342
1084,1533289.087,7448072.498
1085,1534043.374,7446471.921
1086,1534038.839,7447256.312
1087,1534027.531,7448076.768
1088,1534834.234,7446492.903
1089,1534829.852,7447251.039
1090,1534841.461,7448081.474
1091,1535621.965,7446487.61
1092,1535620.902,7447239.201
1093,1535616.179,7448056.413
1094,1536823.603,7446419.067
1095,1536822.182,7447233.016
1096,1536820.722,7448053.53
1097,1538415.211,7446454.52
1098,1538414.074,7447219.24
1099,1538819.638,7448032.26
1100,1540801.137,7447049.233
1101,1541983.353,7446934.624
1102,1550611.512,7445881.634
1103,1482042.477,7440905.98
1104,1497635.668,7442512.887
1105,1502506.162,7441947.117
1106,1507193.894,7442903.121
1107,1511669.326,7443161.762
1108,1519867.958,7443481.573
1109,1522349.74,7443571.855
1110,1524049.489,7445334.31
1111,1524134.205,7443739.721
1112,1525722.99,7443693.12
1113,1525340.35,7445045.369
1114,1526969.21,7445561.259
1115,1527490.653,7443362.012
1116,1528480.931,7442950.917
1117,1528497.223,7444106.298
1118,1528512.511,7444867.825
1119,1528514.48,7445662.097
1120,1529294.855,7442955.624
1121,1529288.288,7444091.18
1122,1529283.638,7444895.26
1123,1529275.724,7445696.039
1124,1530075.96,7442960.141
1125,1530076.071,7444076.044
1126,1530061.576,7444880.067
1127,1530056.887,7445690.711
1128,1530906.389,7442948.532
1129,1530830.884,7444086.973
1130,1530862.431,7444874.852
1131,1530857.8,7445675.65
1132,1531638.266,7442952.763
1133,1531628.514,7444071.892
1134,1531676.243,7444899.25
1135,1531695.004,7445627.978
1136,1532435.686,7442973.783
1137,1532458.755,7444093.102
1138,1532483.682,7444890.79
1139,1532469.548,7445632.457
1140,1533266.117,7442962.172
1141,1533249.84,7444074.7
1142,1533330.486,7444885.839
1143,1533299.885,7445637.257
1144,1534047.413,7442933.867
1145,1533991.811,7444036.322
1146,1534003.459,7444860.19
1147,1534051.456,7445641.602
1148,1534792.798,7442872.533
1149,1534831.975,7444044.46
1150,1534820.764,7444848.504
1151,1534816.003,7445672.278
1152,1535606.156,7442975.695
1153,1536331.796,7444059.69
1154,1535627.92,7444889.271
1155,1535639.815,7445670.475
1156,1536855.561,7443160.145
1157,1536819.332,7444886.309
1158,1536824.57,7445683.886
1159,1538424.705,7443674.649
1160,1538401.338,7444879.039
1161,1538403.389,7445660.187
1162,1539973.891,7443667.186
1163,1541288.495,7445634.184
1164,1541165.066,7444842.487
1165,1541556.694,7443522.067
1166,1543465.366,7443782.525
1167,1545732.951,7443841.561
1168,1547451.853,7443431.37
1169,1553725.614,7443142.619
1170,1488547.002,7440963.498
1171,1494154.937,7441130.645
1172,1497522.48,7439962.12
1173,1508480.301,7440348.224
1174,1511540.285,7440466.803
1175,1514678.195,7440416.06
1176,1516888.453,7439598.507
1177,1517564.531,7441302.515
1178,1520081.043,7439741.706
1179,1520240.514,7441675.75
1180,1522804.133,7440084.589
1181,1522081.431,7441923.957
1182,1524152.432,7441156.852
1183,1525674.36,7441319.913
1184,1525867.648,7442515.698
1185,1526830.707,7440568.447
1186,1528692.041,7441632.75
1187,1527729.387,7439991.319
1188,1529199.436,7440158.759
1189,1529993.496,7440192.887
1190,1530234.178,7441707.308
1191,1530820.452,7440214.078
1192,1531651.697,7440629.139
1193,1532377.103,7440616.921
1194,1533616.79,7440778.342
1195,1535201.501,7440869.549
1196,1536800.157,7440819.706
1197,1538368.783,7440855.022
1198,1539908.404,7440798.27
1199,1541577.183,7441109.855
1200,1543074.217,7441039.725
1201,1544803.654,7439940.36
1202,1544703.143,7441433.128
1203,1546263.553,7440618.327
1204,1548022.013,7440746.624
1205,1550139.024,7440735.857
1206,1554260.832,7440254.17
1207,1481645.423,7436381.138
1208,1486862.594,7434882.073
1209,1490928.359,7436677.951
1210,1494243.74,7436011.27
1211,1497509.256,7436020.377
1212,1502805.68,7436707.499
1213,1507388.33,7437104.933
1214,1511740.686,7436467.185
1215,1514668.951,7437478.595
1216,1517320.851,7437474.256
1217,1520501.085,7434920.145
1218,1520391.815,7437649.567
1219,1522250.315,7437499.5
1220,1523983.476,7437457.012
1221,1524609.789,7439510.926
1222,1525712.123,7437627.829
1223,1525689.884,7439770.875
1224,1526870.361,7437683.756
1225,1527818.689,7437715.495
1226,1529170.032,7437864.434
1227,1530095.027,7437958.395
1228,1530798.861,7437703.181
1229,1531563.591,7437701.035
1230,1532436.721,7437683.106
1231,1533608.414,7437683.31
1232,1535170.622,7437692.333
1233,1536755.937,7437678.513
1234,1538294.909,7437733.347
1235,1539955.807,7437703.549
1236,1541576.868,7437752.289
1237,1541589.463,7439550.938
1238,1543158.851,7437748.288
1239,1543127.911,7439697.664
1240,1544747.379,7437747.606
1241,1546241.603,7437595.401
1242,1547935.195,7437588.756
1243,1549524.238,7437499.454
1244,1551324.852,7437716.604
1245,1553882.264,7438171.14
1246,1514539.825,7434839.106
1247,1517190.26,7434519.681
1248,1522112.35,7435250.509
1249,1523745.228,7434889.089
1250,1525665.827,7434720.715
1251,1526844.6,7434759.309
1252,1527638.959,7434740.925
1253,1528997.849,7434719.24
1254,1530128.789,7434955.517
1255,1530775.726,7434322.538
1256,1531582.153,7434488.016
1257,1532405.767,7434519.03
1258,1533561.161,7434499.446
1259,1535152.751,7434534.892
1260,1536783.385,7434629.639
1261,1538359.421,7434517.299
1262,1539909.7,7434887.271
1263,1541572.836,7435037.995
1264,1543166.819,7434659.906
1265,1544761.851,7434669.104
1266,1546198.612,7434805.389
1267,1547944.75,7434792.48
1268,1549481.505,7434663.49
1269,1551308.788,7434808.584
1270,1553768.73,7435659.686
1271,1536808.124,7432617.883
1272,1538363.784,7432623.578
1273,1539889.87,7432635.665
1274,1539930.383,7433577.849
1275,1541510.262,7432799.268
1276,1541452.261,7433750.731
1277,1543925.601,7432274.939
1278,1546906.524,7432134.583
1279,1549558.678,7431522.99
1280,1552375.761,7432477.89
1281,1555418.914,7431784.757
1282,1536697.324,7429637.145
1283,1536739.894,7431360.465
1284,1538288.041,7429823.553
1285,1538324.294,7431504.171
1286,1540330.088,7429717.177
1287,1540109.576,7431530.88
1288,1541788.816,7431734.206
1289,1542009.666,7429861.426
1290,1543832.962,7429556.86
1291,1546622.959,7429513.862
1292,1551637.062,7430238.543
1293,1553845.138,7430940.493
1294,1536644.965,7427903.926
1295,1538693.261,7427282.306
1296,1539864.57,7427348.137
1297,1541384.276,7427327.36
1298,1543692.236,7427209.381
1299,1546439.781,7427697.829
1300,1548722.868,7429050.061
1301,1541223.595,7425025.722
1302,1481538.724,7432153.375
1303,1473632.298,7429941.334
1304,1477778.518,7429177.783
1305,1482240.437,7430001.221
1306,1473596.775,7427020.227
1307,1477746.688,7426748.978
1308,1481383.809,7426619.141
1309,1481527.283,7428474.262
1310,1473696.984,7424460.925
1311,1477602.414,7424467.21
1312,1481213.294,7424333.934
1313,1473818.26,7419404.229
1314,1474922.381,7421986.93
1315,1477746.192,7422315.114
1316,1481954.539,7421587.992
1317,1477575.037,7419259.425
1318,1477600.448,7420850.539
1319,1480256.751,7418374.997
1320,1480993.394,7419813.464
1321,1486483.511,7432342.922
1322,1491226.36,7431704.225
1323,1494351.183,7432201.526
1324,1497544.431,7432220.052
1325,1503040.333,7432157.486
1326,1506972.072,7430778.114
1327,1509401.766,7430601.829
1328,1512044.653,7430449.748
1329,1514093.65,7430839.037
1330,1516301.074,7431074.986
1331,1520958.662,7431571.253
1332,1487197.264,7430660.405
1333,1491627.21,7428798.74
1334,1494153.647,7429479.634
1335,1497171.618,7429726.875
1336,1501960.152,7429560.352
1337,1504771.576,7429915.333
1338,1487059.027,7426487.996
1339,1486735.899,7428442.156
1340,1491362.694,7426873.983
1341,1494025.045,7426754.866
1342,1496202.229,7427105.531
1343,1501255.95,7427758.397
1344,1504670.038,7427614.077
1345,1506588.427,7426184.399
1346,1507694.107,7426811.094
1347,1509433.233,7426867.109
1348,1512330.371,7427015.154
1349,1514046.795,7427025.084
1350,1515895.843,7427370.543
1351,1517677.549,7426875.418
1352,1518252.161,7429100.657
1353,1520899.32,7427149.74
1354,1486913.346,7424445.789
1355,1491495.117,7424413.294
1356,1494002.437,7424427.833
1357,1496473.756,7424425.749
1358,1498814.661,7424275.217
1359,1498892.431,7426146.384
1360,1501506.233,7424212.043
1361,1501475.002,7426204.014
1362,1504100.432,7426229.067
1363,1504154.803,7424207.689
1364,1506408.832,7424325.762
1365,1507741.743,7424251.428
1366,1509504.048,7424271.472
1367,1511897.177,7424173.73
1368,1514030.813,7424113.867
1369,1515830.173,7423964.268
1370,1517676.676,7424387.128
1371,1519639.55,7424146.29
1372,1486929.455,7421669.372
1373,1491139.253,7419904.324
1374,1492912.326,7420552.106
1375,1493922.623,7420078.799
1376,1496258.144,7420289.248
1377,1498972.828,7420199.95
1378,1501532.513,7421941.08
1379,1504245.296,7421615.462
1380,1506305.087,7421269.649
1381,1507489.116,7421401.215
1382,1509394.357,7421674.796
1383,1511928.163,7422221.131
1384,1514181.063,7421400.535
1385,1515666.841,7421566.659
1386,1517370.134,7421576.504
1387,1520447.573,7422329.451
1388,1522318.471,7421165.304
1389,1486941.611,7419007.804
1390,1501462.975,7419213.375
1391,1504083.063,7419025.059
1392,1506331.241,7419018.375
1393,1507420.417,7419093.597
1394,1509386.323,7419091.84
1395,1511984.037,7418801.638
1396,1512058.474,7420685.92
1397,1514234.219,7419018.127
1398,1515603.364,7418921.016
1399,1517323.329,7418885.007
1400,1520014.051,7419540.537
1401,1471869.524,7412306.077
1402,1475087.665,7415000.747
1403,1482577.296,7414939.183
1404,1488229.327,7417101.913
1405,1491310.368,7416860.013
1406,1493912.096,7415664.542
1407,1495466.638,7415286.278
1408,1498447.01,7416921.528
1409,1501211.686,7415565.68
1410,1503230.083,7416699.784
1411,1506189.64,7416263.996
1412,1507507.918,7415881.067
1413,1509326.8,7416331.366
1414,1512058.799,7416087.884
1415,1491035.712,7414210.399
1416,1498114.7,7413663.926
1417,1497610.497,7415722.06
1418,1501485.021,7413135.346
1419,1504340.379,7414257.876
1420,1506119.533,7413631.467
1421,1507431.168,7413261.627
1422,1509316.329,7413600.719
1423,1512001.03,7413589.978
1424,1481038.699,7410306.077
1425,1486870.259,7409801.643
1426,1492380.122,7409879.498
1427,1490429.905,7411144.867
1428,1493461.664,7412970.758
1429,1476190.536,7407619.646
1430,1480240.375,7404220.133
1431,1482937.714,7405981.717
1432,1486719.734,7404625.23
1433,1490835.92,7404504.653
1434,1483989.601,7398889.119
1435,1487780.827,7399340.983
1436,1490661.873,7400552.253
1437,1493450.081,7400255.788
1438,1490385.55,7397826.695
1439,1523952.902,7429688.273
1440,1525513.101,7430041.901
1441,1527510.741,7430426.572
1442,1529101.84,7432625.9
1443,1529994.582,7432621.211
1444,1530814.742,7432681.743
1445,1531904.021,7432743.828
1446,1533568.738,7432618.877
1447,1535177.019,7432605.187
1448,1529088.435,7429832.813
1449,1528936.925,7431630.491
1450,1529982.747,7429555.723
1451,1529976.995,7431325.666
1452,1530792.87,7429649.015
1453,1530805.8,7431388.568
1454,1531561.39,7429558.273
1455,1532085.562,7431428.778
1456,1532381.776,7429579.42
1457,1533609.387,7429556.967
1458,1533579.258,7431365.197
1459,1535154.816,7429628.245
1460,1535121.463,7431426.612
1461,1528115.699,7426640.35
1462,1529004.267,7427357.679
1463,1529995.064,7427422.476
1464,1530788.947,7427486.135
1465,1531610.616,7427258.058
1466,1532377.737,7427436.229
1467,1533540.389,7427295.248
1468,1535013.613,7427366.107
1469,1523727.275,7425568.042
1470,1526738.523,7425283.489
1471,1528989.57,7425355.561
1472,1530006.792,7425390.971
1473,1530713.596,7425188.284
1474,1531570.743,7425094.77
1475,1532364.985,7425096.071
1476,1533563.206,7425047.19
1477,1535005.313,7424822.485
1478,1536707.653,7425570.76
1479,1524448.763,7422271.105
1480,1527569.089,7422403.396
1481,1529903.682,7422784.455
1482,1530697.468,7422864.522
1483,1531563.361,7422961.414
1484,1532357.602,7422962.714
1485,1533559.5,7422844.931
1486,1535086.252,7422738.865
1487,1536658.138,7422774.185
1488,1524408.51,7420104.888
1489,1527586.71,7419919.019
1490,1529006.274,7420186.489
1491,1529873.312,7420585.989
1492,1530786.376,7420538.088
1493,1531529.914,7420441.52
1494,1532376.802,7420484.913
1495,1533471.105,7420530.598
1496,1535073.433,7420408.557
1497,1536661.745,7420440.688
1498,1537870.007,7427188.943
1499,1548401.644,7426698.256
1500,1549735.167,7427093.219
1501,1551658.561,7427074.755
1502,1554382.46,7426123.616
1503,1556894.066,7425828.161
1504,1559566.74,7423930.085
1505,1538129.664,7424847.067
1506,1539818.91,7425020.907
1507,1542376.064,7424943.749
1508,1543941.111,7425028.254
1509,1545740.777,7425406.211
1510,1547153.127,7425220.706
1511,1549571.265,7424778.425
1512,1551856.501,7424617.631
1513,1538321.343,7422340.7
1514,1539988.163,7422723.661
1515,1541450.141,7422732.884
1516,1543029.64,7422597.256
1517,1544944.752,7422864.605
1518,1547173.394,7422841.338
1519,1549222.967,7422567.6
1520,1551817.641,7422815.559
1521,1556028.38,7422839.784
1522,1538120.882,7420107.768
1523,1539963.016,7420405.426
1524,1541557.175,7420406.907
1525,1543285.903,7420262.242
1526,1545282.459,7420644.61
1527,1547190.657,7420371.924
1528,1549118.361,7420213.771
1529,1551597.786,7420526.705
1530,1555266.789,7420583.913
1531,1560198.03,7418022.72
1532,1526613.34,7418597.471
1533,1529121.974,7418336.106
1534,1530889.431,7418034.51
1535,1532316.214,7418131.103
1536,1533712.774,7417920.409
1537,1534979.632,7416184.066
1538,1535020.017,7418288.067
1539,1536730.056,7416057.454
1540,1536787.114,7418370.512
1541,1538214.812,7416337.27
1542,1538230.961,7418661.031
1543,1539766.235,7415935.955
1544,1539975.601,7418207.888
1545,1541454.601,7417970.685
1546,1542982.464,7418154.817
1547,1544392.352,7417912.116
1548,1538183.391,7413245.436
1549,1540501.792,7413019.199
1550,1541468.052,7415722.753
1551,1543976.347,7413209.865
1552,1542875.641,7415750.97
1553,1544625.352,7415635.731
1554,1560057.693,7414457.607
1555,1556924.498,7411971.511
1556,1541249.69,7410808.149
1557,1496170.413,7409934.256
1558,1497971.835,7411129.453
1559,1500474.633,7409653.938
1560,1502738.744,7410293.879
1561,1504684.41,7409816.12
1562,1493708.982,7404262.006
1563,1496212.903,7403909.28
1564,1497059.757,7407674.88
1565,1497854.83,7406392.969
1566,1500735.99,7404752.261
1567,1502358.342,7405694.477
1568,1503138.788,7407516.399
1569,1504475.073,7405719.063
1570,1498812.02,7403750.002
1571,1502317.97,7403031.835
1572,1504598.029,7403182.848
1573,1514209.359,7414800.652
1574,1515587.821,7416498.83
1575,1517282.378,7415747.2
1576,1520341.408,7416844.636
1577,1524295.554,7414681.659
1578,1523322.378,7417252.402
1579,1515613.875,7413692.897
1580,1517284.018,7413758.336
1581,1519803.943,7414435.843
1582,1524788.289,7412899.103
1583,1506095.615,7410956.546
1584,1507477.626,7410902.177
1585,1509463.696,7410258.049
1586,1512333.283,7410615.165
1587,1513963.386,7409656.403
1588,1515351.834,7409625.036
1589,1517337.636,7409587.27
1590,1520691.902,7411844.928
1591,1522705.234,7409637.345
1592,1523743.556,7413083.431
1593,1525706.207,7411371.713
1594,1506035.288,7408333.93
1595,1507394.153,7408308.963
1596,1508964.881,7408057.491
1597,1511650.801,7408313.86
1598,1519582.833,7408960.244
1599,1506186.354,7405581.661
1600,1509259.22,7404739.146
1601,1512056.471,7404558.38
1602,1514636.534,7403910.318
1603,1516107.5,7406071.762
