parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft
472070,1,2024,2039,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472071,1,2024,1946,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472072,1,2024,1946,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472073,1,2024,1744,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472074,1,2024,1796,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472075,1,2024,1765,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472076,1,2024,1524,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472077,1,2024,1948,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472078,1,2024,1537,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472079,1,2024,2240,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472080,1,2024,2042,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472081,1,2024,1744,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472083,1,2024,2816,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472084,1,2024,4524,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472085,1,2024,1953,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472086,1,2024,1837,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472087,1,2024,2039,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472088,1,2024,2206,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472089,1,2024,1953,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472090,1,2024,1791,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472092,1,2024,2017,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472093,1,2024,1953,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472094,1,2024,1860,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472095,1,2024,2206,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472096,1,2024,2777,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472097,1,2024,2206,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472098,1,2024,2829,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472170,1,2024,1525,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472171,1,2024,1962,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472174,1,2024,1735,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472182,1,2024,1812,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472183,1,2024,1774,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472185,1,2024,1989,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472189,1,2024,2907,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472190,1,2024,3229,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472194,1,2024,2583,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472197,1,2024,843,1,0,57,develop,assessor or aerials,0,0,0,0,1,0
472208,2,2024,67908,26,0,57,develop,assessor or aerials,0,0,0,0,1,0
472358,2,2024,30667,22,0,57,develop,assessor or aerials,0,0,0,0,1,0
472414,1,2024,2644,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472424,1,2024,2334,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472488,1,2024,1728,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472489,1,2024,2080,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472490,1,2024,1583,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472494,1,2024,6177,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472496,1,2024,1763,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472600,1,2024,3028,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472630,1,2024,2726,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472842,1,2024,3432,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472845,1,2024,3060,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472846,1,2024,1466,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472847,1,2024,2430,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472848,1,2024,2438,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472864,1,2024,2677,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472866,1,2024,2622,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472884,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472888,1,2024,1585,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472889,1,2024,1734,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472893,1,2024,1918,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472929,1,2024,1917,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472930,1,2024,1581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472931,1,2024,1856,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472932,1,2024,629,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472933,1,2024,2046,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472934,1,2024,2590,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472935,1,2024,2086,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472936,1,2024,2673,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472938,1,2024,2518,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472940,1,2024,1973,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472941,1,2024,1788,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472952,2,2024,442827,300,0,11,develop,assessor or aerials,0,0,0,0,1,0
472953,1,2024,6846,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472956,1,2024,7305,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472958,1,2024,1139,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472964,1,2024,1916,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472965,1,2024,1073,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472972,1,2024,4208,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472975,1,2024,1727,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472993,1,2024,2282,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
472994,1,2024,16582,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473058,1,2024,2652,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473062,1,2024,4024,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473067,1,2024,2644,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473069,1,2024,2291,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473070,1,2024,1992,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473071,1,2024,2736,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473136,1,2024,866,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473137,1,2024,752,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473138,1,2024,1559,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473146,1,2024,864,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473147,1,2024,891,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473148,1,2024,855,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473177,1,2024,1583,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473178,1,2024,1466,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473185,1,2024,904,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473186,1,2024,862,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473187,1,2024,862,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473188,1,2024,862,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473189,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473190,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473191,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473192,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473193,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473194,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473195,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473196,1,2024,608,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473197,1,2024,521,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473198,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473199,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473200,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473201,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473202,1,2024,785,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473203,1,2024,769,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473204,1,2024,759,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473205,1,2024,721,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473206,1,2024,558,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473207,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473208,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473209,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473210,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473211,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473212,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473213,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473214,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473215,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473216,1,2024,542,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473217,1,2024,630,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473218,1,2024,662,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473219,1,2024,1906,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473220,1,2024,1861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473221,1,2024,895,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473222,1,2024,896,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473223,1,2024,896,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473224,1,2024,834,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473225,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473226,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473227,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473228,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473229,1,2024,907,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473230,1,2024,860,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473231,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473232,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473233,1,2024,861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473234,1,2024,865,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473235,1,2024,923,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473236,1,2024,870,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473237,1,2024,872,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473238,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473239,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473240,1,2024,581,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473241,1,2024,609,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473242,1,2024,753,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473243,1,2024,748,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473254,1,2024,1605,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473256,1,2024,1618,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473258,1,2024,1728,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473259,1,2024,1536,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473260,1,2024,1602,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473261,1,2024,1532,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473263,1,2024,1540,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473264,1,2024,1653,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473265,1,2024,1669,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473266,1,2024,1537,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473267,1,2024,2158,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473290,1,2024,1969,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473291,1,2024,1917,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473322,1,2024,1231,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473323,1,2024,1316,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473374,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473413,1,2024,1662,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473414,1,2024,1643,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473415,1,2024,2126,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473417,1,2024,1861,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473420,1,2024,1779,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473421,1,2024,1779,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473426,1,2024,1912,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473427,1,2024,1902,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473429,1,2024,3458,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473430,1,2024,2532,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473433,1,2024,2663,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473434,1,2024,1196,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473435,1,2024,1200,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473436,1,2024,1204,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473437,1,2024,1211,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473440,1,2024,1139,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473446,1,2024,1162,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473447,1,2024,1221,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473448,1,2024,1221,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473449,1,2024,1164,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473450,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473451,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473452,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473453,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473454,1,2024,1360,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473455,1,2024,1332,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473457,1,2024,3245,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473458,1,2024,1587,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473459,1,2024,1925,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473460,1,2024,1655,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473461,1,2024,1666,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473473,1,2024,1891,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473474,1,2024,1937,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473475,1,2024,1654,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473478,1,2024,2118,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473480,1,2024,3267,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473483,1,2024,1357,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473484,1,2024,1308,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473485,1,2024,1307,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473486,1,2024,1357,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473487,1,2024,2298,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473488,1,2024,2298,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473489,1,2024,1362,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473490,1,2024,1381,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473491,1,2024,1743,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473492,1,2024,1441,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473493,1,2024,1382,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473505,1,2024,1356,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473510,1,2024,1369,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473515,1,2024,1369,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473519,1,2024,1364,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473529,1,2024,1429,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473534,1,2024,2949,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473571,1,2024,1919,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473573,1,2024,2588,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473574,1,2024,1871,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473575,1,2024,1932,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473578,1,2024,1905,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473580,1,2024,1969,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473582,1,2024,2718,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473589,1,2024,2348,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473594,1,2024,803,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473595,1,2024,803,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473596,1,2024,872,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473598,1,2024,1154,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473599,1,2024,1151,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473600,1,2024,1239,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473601,1,2024,1668,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473602,1,2024,1233,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473603,1,2024,1246,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473604,1,2024,1345,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473605,1,2024,1419,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473606,1,2024,1238,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473607,1,2024,1238,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473608,1,2024,1238,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473616,1,2024,1821,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473617,1,2024,1703,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473620,1,2024,1908,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473621,1,2024,1807,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473623,1,2024,1815,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473626,1,2024,2082,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473631,1,2024,2046,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473633,1,2024,1930,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473634,1,2024,1985,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473635,1,2024,1560,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473638,1,2024,1711,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473639,1,2024,1890,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473640,1,2024,1549,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473641,1,2024,1624,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473643,1,2024,2710,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
473644,1,2024,2180,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474394,1,2024,1407,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474395,1,2024,1562,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474401,1,2024,2079,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474412,1,2024,905,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474413,1,2024,872,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474420,1,2024,866,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474422,1,2024,702,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474423,1,2024,678,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474424,1,2024,683,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474425,1,2024,652,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474426,1,2024,905,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474427,1,2024,804,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474430,1,2024,838,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474431,1,2024,842,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474432,1,2024,927,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474438,1,2024,989,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474450,1,2024,1695,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474451,1,2024,1707,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474504,1,2024,3311,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474510,1,2024,2842,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474523,1,2024,1659,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474535,1,2024,2553,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474536,1,2024,2999,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474537,1,2024,2153,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474538,1,2024,3302,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474547,1,2024,2153,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474551,1,2024,1989,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474562,1,2024,1988,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474564,1,2024,1988,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474566,1,2024,1989,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474568,1,2024,2145,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474570,1,2024,1915,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474571,1,2024,1855,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474614,1,2024,2449,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474632,1,2024,1068,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474640,1,2024,1767,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474644,1,2024,1631,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474649,1,2024,1791,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474657,1,2024,814,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474658,1,2024,838,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474659,1,2024,838,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474660,1,2024,838,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474661,1,2024,838,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474686,1,2024,997,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474687,1,2024,1008,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474688,1,2024,1008,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474694,1,2024,1368,2,0,11,develop,assessor or aerials,0,0,0,0,1,0
474697,1,2024,6436,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474702,1,2024,4278,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474704,1,2024,3643,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474710,1,2024,6478,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474712,1,2024,13634,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474713,1,2024,10634,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474715,1,2024,2468,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474757,1,2024,2872,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474758,1,2024,2819,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474762,1,2024,5281,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474763,1,2024,2892,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474767,1,2024,1285,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474770,1,2024,1798,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474772,1,2024,2817,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474773,1,2024,2817,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474774,1,2024,2817,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474815,1,2024,4347,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474816,1,2024,3039,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474817,1,2024,1149,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474818,1,2024,1284,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474820,1,2024,1993,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474821,1,2024,1077,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474831,1,2024,1163,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474843,1,2024,5005,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474844,1,2024,18093,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474845,1,2024,10760,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
474847,2,2024,10263,5,0,11,develop,assessor or aerials,0,0,0,0,1,0
474850,1,2024,3046,1,0,11,develop,assessor or aerials,0,0,0,0,1,0
