parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,locnote,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft,mponote
790493,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790494,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790495,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790496,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790497,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790498,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790499,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790500,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790501,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790502,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790505,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790507,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790508,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790509,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790510,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790511,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790512,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790513,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790514,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790515,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790516,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790517,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790518,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790519,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790520,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790521,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790522,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790523,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790524,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790525,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790526,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790527,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790528,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790533,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790534,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790535,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790536,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790537,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790538,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790539,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790540,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790541,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790542,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790543,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790544,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790545,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790548,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790549,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790554,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790555,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790556,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790557,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790558,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790559,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790560,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790561,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790562,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790563,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790564,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790565,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790566,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790567,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790568,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790569,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790570,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790571,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790572,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790573,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790574,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790575,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790576,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790577,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790578,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790579,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790580,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790581,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790582,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790587,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790588,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790589,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790590,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790591,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790592,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790593,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790594,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790595,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790598,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790600,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790601,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790602,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790603,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790604,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790605,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790606,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790608,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790609,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790610,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790611,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790612,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790613,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790614,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790615,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790616,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790617,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790618,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790619,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790620,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790621,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790622,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790623,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790624,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790625,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790629,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790630,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790631,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790632,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790633,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790634,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790635,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790636,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790637,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790638,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790640,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790641,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790642,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790643,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790644,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790645,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790646,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790647,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790648,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790649,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790650,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790651,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790652,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790653,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790654,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790655,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790657,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790658,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790659,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790660,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790664,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790665,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790666,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790667,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790668,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790669,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790670,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790671,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790674,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790675,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790676,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790678,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790680,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790701,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790702,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790703,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790704,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790705,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790706,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790707,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790708,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790709,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790719,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790720,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790721,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790723,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790724,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790725,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790726,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790727,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790728,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790729,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790730,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790731,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790732,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790733,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790734,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790735,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790736,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790737,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790738,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790739,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790740,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790741,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790742,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790743,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790744,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790745,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790746,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790747,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790748,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790749,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790750,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790751,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790752,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790753,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790754,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790755,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790756,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790757,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790758,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790759,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790760,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790761,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790762,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790763,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790764,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790769,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790770,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790771,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790772,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790773,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790774,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790778,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790779,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790780,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790782,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790783,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790784,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790785,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790786,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790787,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790788,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790790,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790791,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790792,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790793,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790794,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790795,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790796,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790797,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790798,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790799,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790800,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790801,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790802,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790803,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790804,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790805,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790806,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790807,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790808,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790809,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790810,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790811,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790812,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790813,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790814,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790815,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790816,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790817,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790818,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790819,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790820,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790821,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790822,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790823,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790824,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790825,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790827,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790828,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790830,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790831,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790833,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790835,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790836,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790842,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790844,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790855,2,2024,0,7,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790857,2,2024,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790861,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790862,2,2024,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790864,2,2024,0,6,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790881,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790882,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790883,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790884,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790885,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790886,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790887,2,2026,0,7,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790889,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790890,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790891,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790892,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790893,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790894,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790895,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790896,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790897,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790898,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790899,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790900,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790901,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790902,2,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790903,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790904,2,2026,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790905,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790906,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790907,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790908,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790909,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790910,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790911,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790912,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790913,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790914,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790915,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790916,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790917,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790918,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790919,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790920,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790921,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
