N,URBANSIMX,URBANSIMY
26659,1577362.11250000000,7263912.46537
26660,1577641.82351000000,7267045.16411
26661,1577560.30054000000,7267044.70238
26662,1577130.58684000000,7263765.65534
26663,1577703.39528000000,7262819.96066
26664,1577157.40282000000,7263342.52689
26665,1578290.72328000000,7261708.02368
26666,1578214.53748000000,7261663.00197
26667,1582618.74959000000,7268461.79222
26668,1577388.06941000000,7267169.63838
26669,1577800.46827000000,7267534.06889
26670,1576987.37601000000,7268476.17747
26671,1582155.27814000000,7268564.84260
26672,1580967.43104000000,7269001.21643
26673,1579211.34776000000,7259993.31967
26674,1605118.80806000000,7198257.14312
26675,1480068.15310000000,7282689.54321
26676,1483366.21550000000,7282733.30658
26677,1552998.89218000000,7298916.88692
26678,1603624.45636000000,7197071.25407
26679,1602990.77550000000,7196574.41996
26680,1586413.10100000000,7188940.49617
26681,1599629.11027000000,7195563.44459
26682,1502059.69954000000,7286666.98154
26683,1500663.86135000000,7288653.42455
26684,1574137.49812000000,7286105.59063
26685,1574397.11709000000,7285372.61589
26686,1573576.20572000000,7286541.47772
26687,1574378.41738000000,7284990.62349
26688,1604836.56569000000,7241533.52572
26689,1606224.28773000000,7242470.02920
26690,1605557.81663000000,7241988.27502
26691,1595303.78278000000,7246723.41310
26692,1595290.07828000000,7246534.24003
26693,1595139.79806000000,7246462.48028
26694,1594947.40350000000,7246523.44048
26695,1594287.92682000000,7247571.14514
26696,1608965.24740000000,7204535.62108
26697,1606946.25574000000,7205504.27261
26698,1606565.22289000000,7205836.24283
26699,1606477.27532000000,7206121.05946
26700,1606526.00316000000,7206373.51276
26701,1607440.16159000000,7205127.88839
26702,1605251.81366000000,7205400.85211
26703,1573808.83950000000,7279965.79436
26704,1599867.87660000000,7194860.35597
26705,1573962.15346000000,7276901.09171
26706,1598774.52147000000,7193675.95317
26707,1597355.42463000000,7192917.76020
26708,1599703.02680000000,7194700.58606
26709,1571986.40878000000,7287604.67719
26710,1571986.85022000000,7287526.89959
26711,1578007.53773000000,7263406.00011
26712,1588912.94967000000,7254301.83957
26713,1589174.94264000000,7253842.88936
26714,1588622.24667000000,7254103.79450
26715,1588193.10057000000,7254486.73314
26716,1588168.03215000000,7254245.31898
26717,1579697.03744000000,7207822.08810
26718,1579184.52356000000,7205935.88214
26719,1579775.55567000000,7207813.81154
26720,1581966.41317000000,7246730.11251
26721,1579530.83670000000,7253969.90534
26722,1581257.99379000000,7253967.77811
26723,1585530.48023000000,7253969.27178
26724,1578608.39389000000,7266453.38965
26725,1505791.96002000000,7292149.36961
26726,1512725.76265000000,7294462.94733
26727,1521955.46366000000,7295845.80620
26728,1524394.24896000000,7295831.99667
26729,1519058.95330000000,7300272.29752
26730,1519116.68567000000,7300209.64059
26731,1517836.39011000000,7295151.46991
26732,1518033.29347000000,7297943.71577
26733,1519061.40788000000,7299570.55275
26734,1518852.05398000000,7299679.63175
26735,1517815.17066000000,7298011.17797
26736,1517561.32074000000,7295184.84720
26737,1520179.23723000000,7290151.78287
26738,1519181.07351000000,7290680.90181
26739,1518602.57975000000,7291219.18168
26740,1518036.52855000000,7292320.01099
26741,1517869.37531000000,7293264.77259
26742,1517576.67609000000,7293312.87817
26743,1517791.14438000000,7292243.55259
26744,1518038.08782000000,7291676.30446
26745,1518441.11512000000,7291042.24879
26746,1518992.76228000000,7290463.19771
26747,1519943.26927000000,7289981.19523
26748,1517838.00551000000,7297203.82375
26749,1515133.78717000000,7312261.60515
26750,1514656.53857000000,7312667.84301
26751,1565550.23101000000,7293258.15850
26752,1565573.93410000000,7293306.24569
26753,1566745.89969000000,7292967.64520
26754,1566727.01892000000,7292914.79013
26755,1603703.58891000000,7251821.94727
26756,1550768.99350000000,7339981.23425
26757,1589177.78262000000,7269474.79451
26758,1589067.93778000000,7269054.12639
26759,1549733.86774000000,7307691.98310
26760,1596822.45286000000,7216151.32731
26761,1580060.74134000000,7255105.92626
26762,1580023.38958000000,7254465.40908
26763,1580216.78210000000,7254035.08533
26764,1580384.47666000000,7269138.60731
26765,1579842.53619000000,7269172.73237
26766,1579762.31000000000,7269201.74267
26767,1580580.65187000000,7269240.10114
26768,1580844.42077000000,7269220.13472
26769,1580869.39757000000,7269140.56628
26770,1580796.20353000000,7269072.70489
26771,1580390.96252000000,7269171.57993
26772,1549926.45652000000,7306797.78554
26773,1549904.78190000000,7307364.09448
26774,1550416.87432000000,7306855.60701
26775,1550699.18568000000,7306717.96454
26776,1572827.80943000000,7276859.47907
26777,1521148.24726000000,7319279.92769
26778,1536603.74985000000,7320699.78460
26779,1564773.94999000000,7160434.47624
26780,1564592.24638000000,7159694.91945
26781,1565445.57036000000,7159038.11728
26782,1562009.18123000000,7157608.25049
26783,1565159.85671000000,7161182.51116
26784,1565032.96827000000,7160933.21002
26785,1565398.94878000000,7160781.60108
26786,1565345.51695000000,7160924.15716
26787,1565213.41524000000,7161017.39957
26788,1564273.92162000000,7159835.79715
26789,1563731.66863000000,7159849.82832
26790,1563942.16670000000,7159996.15943
26791,1564282.01591000000,7159992.70568
26792,1564213.01548000000,7159906.62142
26793,1563907.25712000000,7159911.85272
29005,1534315.87065000000,7326297.36684
29006,1533246.53340000000,7326197.35083
29007,1534517.84384000000,7324977.57450
29008,1534460.21729000000,7324154.51686
29009,1533069.88882000000,7322896.37564
29010,1502001.54384000000,7277690.88853
29011,1543684.63080000000,7314340.31082
29012,1544506.98187000000,7314009.47423
29013,1545707.85318000000,7313129.54421
29014,1530723.37558000000,7323659.47811
29015,1532079.01066000000,7322021.76969
29016,1533005.35750000000,7321950.77141
29017,1532971.98312000000,7321020.21524
29018,1532456.03427000000,7319593.44850
29019,1527240.22082000000,7319628.10274
29020,1522723.16992000000,7319692.98897
29021,1522925.81136000000,7318429.28309
29022,1524541.92112000000,7311103.00453
29023,1524586.54307000000,7310324.13845
29024,1558823.80743000000,7318278.56582
29025,1558008.79377000000,7318683.87656
29026,1557053.21563000000,7318529.85648
29027,1556347.39881000000,7318544.40673
29028,1507529.69292000000,7301174.83840
29029,1505256.09885000000,7301168.46884
29030,1504513.03683000000,7299242.72688
29031,1501131.63461000000,7298522.31561
29032,1498176.43879000000,7292082.13151
29033,1499291.90322000000,7291398.95960
29034,1499686.57783000000,7288336.52532
29035,1497328.18110000000,7284185.86897
29036,1497391.47021000000,7282076.18828
29037,1532953.05610000000,7324664.77669
29038,1555613.30189000000,7318633.08332
29039,1522839.87552000000,7305440.99259
29040,1524409.02512000000,7304485.38396
29041,1532958.52396000000,7310162.72017
29042,1543337.81659000000,7309773.51248
29043,1554595.16781000000,7318481.64284
29044,1549800.86868000000,7305862.53364
29045,1549826.87731000000,7307149.52682
29046,1550265.16796000000,7307606.85518
29047,1551386.83975000000,7307603.54269
29048,1551444.14795000000,7308694.29684
29049,1551832.07415000000,7309358.17394
29050,1523628.58141000000,7304765.47540
29051,1524411.29292000000,7304132.73950
29052,1523838.86808000000,7304525.65117
29053,1524814.19604000000,7304549.53436
29054,1553358.79820000000,7318478.94062
29055,1551052.40400000000,7318894.95244
29056,1565757.71269000000,7299477.54913
29057,1566320.02656000000,7298300.93319
29058,1568603.11486000000,7296502.29571
29059,1574676.39510000000,7296652.56444
29060,1575731.76845000000,7297005.87217
29061,1578282.64878000000,7294207.72363
29062,1580874.67365000000,7290104.81522
29063,1582766.06161000000,7287116.92197
29064,1584285.55360000000,7282603.98560
29065,1586301.93893000000,7276520.28892
29066,1588951.14898000000,7268472.13188
29067,1551702.18759000000,7318935.80047
29068,1591572.48384000000,7263320.86860
29069,1552118.46868000000,7319155.18585
29070,1593620.39661000000,7258518.65248
29071,1593600.57054000000,7254079.18210
29072,1593585.58423000000,7252348.93637
29073,1596056.52706000000,7250834.29996
29074,1595201.43761000000,7250947.70577
29075,1545623.79273000000,7312896.80826
29076,1596004.36506000000,7249472.24238
29077,1595989.48547000000,7248397.71287
29078,1595978.73072000000,7247024.67933
29079,1597739.63829000000,7246924.27598
29080,1607834.32032000000,7236489.42879
29081,1609362.20156000000,7236487.43673
29082,1609332.77413000000,7233604.31466
29083,1609302.20353000000,7227690.20615
29084,1608990.00636000000,7223816.09302
29085,1601582.34481000000,7215126.25046
29086,1599874.75934000000,7213367.08582
29087,1599211.97453000000,7213358.59770
29088,1597266.51851000000,7213419.95477
29089,1597233.28441000000,7212620.75662
29090,1597328.12526000000,7210327.79633
29091,1597187.29970000000,7205721.11084
29092,1596961.45275000000,7200474.81405
29093,1594878.84871000000,7194386.09103
29094,1593202.98137000000,7190229.33192
29095,1588369.79459000000,7186717.24287
29096,1609101.78174000000,7220947.64746
29097,1605349.97923000000,7215183.83685
29098,1604811.35973000000,7215589.86969
29099,1602305.58199000000,7215834.82857
29100,1583388.41116000000,7269144.40810
29101,1581428.90840000000,7269215.87855
29102,1581022.57073000000,7269393.72404
29103,1578080.97343000000,7271793.34935
29104,1517077.36526000000,7301162.66641
29105,1577972.09798000000,7273136.77190
29106,1578008.65364000000,7276432.64034
29107,1578207.26056000000,7277124.19847
29108,1577261.35140000000,7271841.92606
29109,1578102.27704000000,7272256.17972
29110,1579534.50860000000,7272264.29457
29111,1580350.81398000000,7270794.76263
29112,1583356.07541000000,7270551.89033
29113,1583415.75192000000,7268540.68843
29114,1589998.88798000000,7268444.10815
29115,1591153.06101000000,7268301.31701
29116,1592142.67893000000,7268023.52453
29117,1592483.36007000000,7267374.41436
29118,1592432.61515000000,7266038.77126
29119,1593619.17237000000,7264764.51748
29120,1595921.69386000000,7262078.33210
29121,1596543.12017000000,7261997.69897
29122,1596796.56490000000,7259828.92750
29123,1596095.35354000000,7259268.11051
29124,1596064.09042000000,7257048.49692
29125,1596046.16677000000,7253654.43269
29126,1596040.03833000000,7252234.62339
29127,1598075.83319000000,7244872.38115
29128,1601273.51712000000,7245091.41695
29129,1603470.92495000000,7244492.51039
29130,1604836.90016000000,7241222.36495
29131,1579884.13032000000,7184840.66322
29132,1575075.63864000000,7184889.94099
29133,1575008.76266000000,7180919.73246
29134,1574278.89287000000,7180345.03593
29135,1571434.68157000000,7180346.53024
29136,1567498.46671000000,7180320.36206
29137,1552639.25826000000,7319125.61573
29138,1560256.37521000000,7320171.65303
29139,1541533.65275000000,7316162.46630
29140,1576120.95141000000,7254371.78417
29141,1576105.03346000000,7254285.56354
29142,1543564.76332000000,7266171.72289
29143,1543529.71428000000,7266126.12819
29144,1574879.40015000000,7282535.70970
29145,1580588.20999000000,7282590.55824
29146,1585281.22561000000,7279612.75476
29147,1587608.76366000000,7272623.62967
29148,1542183.37146000000,7326594.91445
29149,1577946.58521000000,7277638.24382
29150,1577943.68316000000,7279773.96638
29151,1575503.76265000000,7279842.98351
29152,1572530.81581000000,7279752.47712
29153,1574012.79038000000,7279779.29370
29154,1595216.49107000000,7252344.33439
29155,1596050.39634000000,7255174.10226
29156,1574438.22644000000,7282547.11324
29157,1574576.05192000000,7282270.12055
29158,1574981.53006000000,7282733.18392
29159,1554874.08201000000,7222025.98034
29160,1554751.26853000000,7221984.27020
29161,1578859.08908000000,7254097.08166
29162,1576762.01946000000,7263566.27549
29163,1577252.11898000000,7263118.12191
29164,1577334.65959000000,7264741.53893
29165,1577254.30285000000,7264705.27850
29166,1577216.76446000000,7263621.58116
29167,1577203.48575000000,7264194.76424
29168,1576877.06241000000,7263888.30993
29169,1577442.14211000000,7264071.16986
29170,1577524.13407000000,7263210.55048
29171,1577345.09151000000,7263723.85398
29172,1577668.63478000000,7263466.20330
29173,1577264.41390000000,7263567.88369
29174,1577232.00032000000,7263891.83940
29175,1599662.80767000000,7244879.53994
29176,1598085.21847000000,7245557.60698
29177,1562414.32466000000,7295690.74574
29178,1562386.97553000000,7295630.59302
29179,1562364.49661000000,7295572.79674
29180,1562258.27946000000,7295537.55810
30000,1531676.12860000000,7354285.88072
30001,1531676.26020000000,7355408.27947
30002,1531689.53316000000,7358818.21827
30003,1531687.31728000000,7360921.88747
30005,1531604.87340000000,7362135.70962
30006,1530940.24190000000,7365863.39731
30007,1530383.87556000000,7369023.94452
30009,1529840.62872000000,7372184.57091
30010,1529269.74835000000,7377297.77487
30011,1529302.28733000000,7381915.60901
30012,1529212.24384000000,7383306.62383
30013,1528877.66703000000,7384417.27067
30014,1527807.29567000000,7390774.76667
30015,1527686.95146000000,7392296.89070
30016,1527766.61298000000,7393281.92958
30017,1528562.44879000000,7396424.04497
30018,1528574.82828000000,7397694.22922
30019,1528085.81587000000,7399404.59071
30020,1528019.07626000000,7400165.61894
30021,1528100.77530000000,7400796.22429
30022,1528415.34582000000,7402022.20518
30023,1528933.27761000000,7407256.63767
30024,1529061.99986000000,7408839.28954
30025,1529050.57672000000,7414805.86310
30026,1528784.16248000000,7418319.33846
30027,1528588.41552000000,7420960.21701
30028,1529002.31010000000,7422603.60691
30029,1529004.42272000000,7423374.89052
30030,1528577.05066000000,7425203.78448
30031,1528416.71059000000,7427963.03225
30032,1529064.41804000000,7412974.59547
30033,1529301.28299000000,7376950.07413
30034,1529375.42274000000,7376041.41274
30035,1529057.81011000000,7408996.80011
30036,1529062.82182000000,7411543.64260
30038,1519457.53128000000,7304945.53257
30039,1551722.54328000000,7304660.28105
30043,1550574.22695000000,7304672.05305
30044,1550549.23522000000,7303102.85878
30045,1573471.74738000000,7266881.64906
30046,1574873.91038000000,7267286.63329
30047,1547410.10242000000,7302013.40940
30048,1546679.00989000000,7305749.26648
30049,1547437.17480000000,7303366.92302
30051,1545373.60783000000,7305065.08610
30052,1548511.07999000000,7306561.93145
30053,1545425.24054000000,7304923.07350
30055,1548034.71103000000,7306320.34583
30056,1550135.32159000000,7306042.61246
30057,1551207.02812000000,7306021.53763
30058,1550764.23866000000,7306329.01695
30059,1550099.92838000000,7306263.43053
30060,1547804.00481000000,7306645.85055
30061,1547198.41872000000,7306019.57387
30062,1547054.50732000000,7306197.86778
30063,1549112.17241000000,7306321.39996
30065,1550616.42840000000,7306618.15087
30068,1551192.85310000000,7306695.96229
30069,1551278.68491000000,7305723.58063
30071,1551329.36899000000,7306476.11857
30072,1552262.89010000000,7305853.56450
30073,1551638.66042000000,7306243.88680
30074,1550540.73070000000,7306404.72989
30075,1519626.06679000000,7300756.14545
30076,1522468.59521000000,7300744.51614
30077,1527180.12881000000,7300708.24738
30078,1528800.39291000000,7300805.90334
30079,1531371.07924000000,7301458.60985
30080,1533968.12510000000,7301649.25937
30082,1539553.44469000000,7301489.27184
30083,1542133.57263000000,7301524.83415
30084,1545649.93259000000,7301524.74332
30085,1550255.23235000000,7307066.58895
30086,1545653.30897000000,7301618.62558
30087,1542139.99271000000,7301618.76423
30089,1539545.81630000000,7301607.46448
30090,1534029.06814000000,7301755.11472
30091,1531410.21739000000,7301533.56768
30092,1528782.43123000000,7300906.50503
