TAZ_Forecast_Idx,YEAR,CO_FIPS,TAZID,CO_TAZID,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,CO_NAME
2195_2032,2032,35,2195,352195,137.6,0,137.6,75,1.83,29.6,87.8,20.2,64.5,9.1,12.9,0,0,0,9.6,0,32.9,0,0,0,0,Salt Lake
2195_2033,2033,35,2195,352195,138.2,0,138.2,75.5,1.83,29.3,88.4,20.5,64.6,9.2,12.9,0,0,0,9.6,0,32.9,0,0,0,0,Salt Lake
2195_2034,2034,35,2195,352195,138.7,0,138.7,76,1.83,29,88.9,20.8,64.9,9.3,12.9,0,0,0,9.7,0,33,0,0,0,0,Salt Lake
2195_2035,2035,35,2195,352195,139.2,0,139.2,76.5,1.82,28.7,89.3,21.2,65.1,9.4,12.9,0,0,0,9.7,0,33.1,0,0,0,0,Salt Lake
2195_2036,2036,35,2195,352195,139.7,0,139.7,77,1.81,28.6,89.5,21.6,65.3,9.5,12.9,0,0,0,9.7,0,33.2,0,0,0,0,Salt Lake
2195_2037,2037,35,2195,352195,140.2,0,140.2,77.5,1.81,28.5,89.7,22,65.5,9.6,12.9,0,0,0,9.7,0,33.3,0,0,0,0,Salt Lake
2195_2038,2038,35,2195,352195,140.7,0,140.7,78,1.8,28.4,90,22.3,65.7,9.7,12.9,0,0,0,9.7,0,33.4,0,0,0,0,Salt Lake
2195_2039,2039,35,2195,352195,141.2,0,141.2,78.4,1.8,28.4,90.1,22.7,65.9,9.8,12.9,0,0,0,9.7,0,33.5,0,0,0,0,Salt Lake
2195_2040,2040,35,2195,352195,141.7,0,141.7,78.8,1.8,28.4,90.2,23.1,66.1,9.9,12.9,0,0,0,9.7,0,33.6,0,0,0,0,Salt Lake
2195_2041,2041,35,2195,352195,142.2,0,142.2,79.3,1.79,28.5,90.2,23.5,66.3,10,12.9,0,0,0,9.7,0,33.7,0,0,0,0,Salt Lake
2195_2042,2042,35,2195,352195,142.7,0,142.7,79.8,1.79,28.5,90.1,24.1,66.5,10.1,12.9,0,0,0,9.7,0,33.8,0,0,0,0,Salt Lake
2195_2043,2043,35,2195,352195,143.2,0,143.2,80.3,1.78,28.6,89.9,24.7,66.8,10.2,13,0,0,0,9.7,0,33.9,0,0,0,0,Salt Lake
2195_2044,2044,35,2195,352195,143.7,0,143.7,80.7,1.78,28.7,89.6,25.4,67.1,10.3,13.1,0,0,0,9.7,0,34,0,0,0,0,Salt Lake
2195_2045,2045,35,2195,352195,144.2,0,144.2,81.1,1.78,28.7,89.4,26.1,67.4,10.4,13.2,0,0,0,9.7,0,34.1,0,0,0,0,Salt Lake
2195_2046,2046,35,2195,352195,144.7,0,144.7,81.5,1.78,28.8,89,26.9,67.7,10.5,13.3,0,0,0,9.7,0,34.2,0,0,0,0,Salt Lake
2195_2047,2047,35,2195,352195,145.1,0,145.1,81.9,1.77,28.8,88.7,27.6,68,10.6,13.4,0,0,0,9.7,0,34.3,0,0,0,0,Salt Lake
2195_2048,2048,35,2195,352195,145.5,0,145.5,82.3,1.77,28.8,88.3,28.4,68.3,10.7,13.5,0,0,0,9.7,0,34.4,0,0,0,0,Salt Lake
2195_2049,2049,35,2195,352195,145.9,0,145.9,82.7,1.76,28.8,88,29.1,68.6,10.8,13.6,0,0,0,9.7,0,34.5,0,0,0,0,Salt Lake
2195_2050,2050,35,2195,352195,146.3,0,146.3,83.1,1.76,28.8,87.6,29.9,68.7,10.9,13.6,0,0,0,9.7,0,34.5,0,0,0,0,Salt Lake
2195_2051,2051,35,2195,352195,146.7,0,146.7,83.5,1.76,28.7,87.2,30.8,68.9,11,13.6,0,0,0,9.7,0,34.6,0,0,0,0,Salt Lake
2195_2052,2052,35,2195,352195,147.1,0,147.1,83.9,1.75,28.7,86.8,31.6,69.1,11.1,13.6,0,0,0,9.7,0,34.7,0,0,0,0,Salt Lake
2195_2053,2053,35,2195,352195,147.5,0,147.5,84.3,1.75,28.6,86.5,32.4,69.3,11.2,13.6,0,0,0,9.7,0,34.8,0,0,0,0,Salt Lake
2195_2054,2054,35,2195,352195,147.9,0,147.9,84.7,1.75,28.5,86.2,33.2,69.5,11.3,13.6,0,0,0,9.7,0,34.9,0,0,0,0,Salt Lake
2195_2055,2055,35,2195,352195,148.3,0,148.3,85.1,1.74,28.3,85.9,34.1,69.6,11.3,13.6,0,0,0,9.7,0,35,0,0,0,0,Salt Lake
2195_2056,2056,35,2195,352195,148.6,0,148.6,85.5,1.74,28.1,85.7,34.8,69.7,11.3,13.6,0,0,0,9.7,0,35.1,0,0,0,0,Salt Lake
2195_2057,2057,35,2195,352195,148.9,0,148.9,85.9,1.73,27.9,85.6,35.4,69.7,11.3,13.6,0,0,0,9.7,0,35.1,0,0,0,0,Salt Lake
2195_2058,2058,35,2195,352195,149.2,0,149.2,86.3,1.73,27.7,85.7,35.8,69.7,11.3,13.6,0,0,0,9.7,0,35.1,0,0,0,0,Salt Lake
2195_2059,2059,35,2195,352195,149.5,0,149.5,86.7,1.72,27.5,86,36,69.7,11.3,13.6,0,0,0,9.7,0,35.1,0,0,0,0,Salt Lake
2195_2060,2060,35,2195,352195,149.8,0,149.8,87.1,1.72,27.2,86.4,36.2,69.7,11.3,13.6,0,0,0,9.7,0,35.1,0,0,0,0,Salt Lake
2196_2010,2010,35,2196,352196,302.7,66.2,236.5,160.7,1.47,87.9,188.3,26.5,164.1,0,89.1,0,0,0,33.7,0,41.3,0,0,0,0,Salt Lake
2196_2011,2011,35,2196,352196,304.6,66.5,238.1,162,1.47,87.6,189.6,27.4,166,0,90,0,0,0,34,0,42,0,0,0,0,Salt Lake
2196_2012,2012,35,2196,352196,306.4,66.8,239.6,163.2,1.47,87.2,190.9,28.3,167.8,0,91.3,0,0,0,34.3,0,42.2,0,0,0,0,Salt Lake
2196_2013,2013,35,2196,352196,307.8,67.1,240.7,164.2,1.47,86.7,191.9,29.2,170.6,0,93.2,0,0,0,34.6,0,42.8,0,0,0,0,Salt Lake
2196_2014,2014,35,2196,352196,309.2,67.4,241.8,165.1,1.46,86.2,192.9,30.1,172.7,0,94.5,0,0,0,34.9,0,43.3,0,0,0,0,Salt Lake
2196_2015,2015,35,2196,352196,310.9,67.7,243.2,166.3,1.46,85.7,194.2,31,174.6,0,95.7,0,0,0,35.1,0,43.8,0,0,0,0,Salt Lake
2196_2016,2016,35,2196,352196,312.6,68,244.6,167.5,1.46,85.3,195.3,32,176.4,0,96.5,0,0,0,35.5,0,44.4,0,0,0,0,Salt Lake
2196_2017,2017,35,2196,352196,314.9,68.4,246.5,169,1.46,85,196.9,33,177.9,0,97.4,0,0,0,35.9,0,44.6,0,0,0,0,Salt Lake
2196_2018,2018,35,2196,352196,316.6,68.7,247.9,170.1,1.46,84.5,198.1,34,179.9,0,98.7,0,0,0,36.1,0,45.1,0,0,0,0,Salt Lake
2196_2019,2019,35,2196,352196,318,69,249,171,1.46,84,199.1,34.9,182,0,100.1,0,0,0,36.4,0,45.5,0,0,0,0,Salt Lake
2196_2020,2020,35,2196,352196,319.5,69.3,250.2,172,1.45,83.4,200.2,35.9,175.8,0,95.4,0,0,0,36,0,44.4,0,0,0,0,Salt Lake
2196_2021,2021,35,2196,352196,320.5,69.5,251,173,1.45,82.6,200.8,37.1,181.2,0,98.8,0,0,0,36.3,0,46.1,0,0,0,0,Salt Lake
2196_2022,2022,35,2196,352196,321.9,69.8,252.1,174.2,1.45,81.8,201.7,38.4,183.8,0,99.6,0,0,0,36.9,0,47.3,0,0,0,0,Salt Lake
2196_2023,2023,35,2196,352196,323.4,70.2,253.2,175.3,1.44,81,202.6,39.8,188.1,0,103.3,0,0,0,37.2,0,47.6,0,0,0,0,Salt Lake
2196_2024,2024,35,2196,352196,324.9,70.6,254.3,176.4,1.44,80.1,203.7,41.1,190.7,0,105.4,0,0,0,37.3,0,48,0,0,0,0,Salt Lake
2196_2025,2025,35,2196,352196,326.3,70.9,255.4,177.5,1.44,79,204.9,42.4,191.3,0,105.7,0,0,0,37.3,0,48.3,0,0,0,0,Salt Lake
2196_2026,2026,35,2196,352196,327.8,71.3,256.5,178.6,1.44,78,206.1,43.7,191.7,0,105.9,0,0,0,37.4,0,48.4,0,0,0,0,Salt Lake
2196_2027,2027,35,2196,352196,329.3,71.7,257.6,179.7,1.43,76.9,207.5,44.9,192.4,0,106.2,0,0,0,37.7,0,48.5,0,0,0,0,Salt Lake
2196_2028,2028,35,2196,352196,330.8,72.1,258.7,180.8,1.43,75.9,208.8,46.1,193.2,0,106.6,0,0,0,37.9,0,48.7,0,0,0,0,Salt Lake
2196_2029,2029,35,2196,352196,332.3,72.5,259.8,181.9,1.43,75,210.2,47.1,194.3,0,107.2,0,0,0,38.1,0,49,0,0,0,0,Salt Lake
2196_2030,2030,35,2196,352196,333.8,72.9,260.9,183.1,1.42,74.2,211.7,47.9,195.8,0,108.5,0,0,0,38.3,0,49,0,0,0,0,Salt Lake
2196_2031,2031,35,2196,352196,335.3,73.3,262,184.3,1.42,73.3,213.3,48.7,195.5,0,107.9,0,0,0,38.5,0,49.1,0,0,0,0,Salt Lake
2196_2032,2032,35,2196,352196,336.8,73.7,263.1,185.5,1.42,72.5,214.9,49.4,195.6,0,107.8,0,0,0,38.6,0,49.2,0,0,0,0,Salt Lake
2196_2033,2033,35,2196,352196,338.3,74.1,264.2,186.7,1.42,71.8,216.3,50.2,195.7,0,107.7,0,0,0,38.7,0,49.3,0,0,0,0,Salt Lake
2196_2034,2034,35,2196,352196,339.7,74.5,265.2,187.9,1.41,71,217.7,51,196.2,0,107.9,0,0,0,38.9,0,49.4,0,0,0,0,Salt Lake
2196_2035,2035,35,2196,352196,341.1,74.9,266.2,189.1,1.41,70.4,218.7,52,196.6,0,108.1,0,0,0,39,0,49.5,0,0,0,0,Salt Lake
2196_2036,2036,35,2196,352196,342.5,75.3,267.2,190.3,1.4,70.1,219.4,53,197,0,108.2,0,0,0,39.1,0,49.7,0,0,0,0,Salt Lake
2196_2037,2037,35,2196,352196,343.9,75.7,268.2,191.4,1.4,69.9,220.1,53.9,197.7,0,108.5,0,0,0,39.3,0,49.9,0,0,0,0,Salt Lake
2196_2038,2038,35,2196,352196,345.3,76.1,269.2,192.5,1.4,69.8,220.7,54.8,197.9,0,108.4,0,0,0,39.4,0,50.1,0,0,0,0,Salt Lake
2196_2039,2039,35,2196,352196,346.7,76.5,270.2,193.6,1.4,69.8,221.2,55.7,198.1,0,108.4,0,0,0,39.5,0,50.2,0,0,0,0,Salt Lake
2196_2040,2040,35,2196,352196,348.1,76.9,271.2,194.7,1.39,69.8,221.6,56.7,198.4,0,108.4,0,0,0,39.6,0,50.4,0,0,0,0,Salt Lake
2196_2041,2041,35,2196,352196,349.5,77.3,272.2,195.9,1.39,70,221.6,57.9,199.1,0,108.8,0,0,0,39.7,0,50.6,0,0,0,0,Salt Lake
2196_2042,2042,35,2196,352196,350.8,77.7,273.1,197.1,1.39,70.1,221.5,59.2,199.8,0,109.2,0,0,0,39.8,0,50.8,0,0,0,0,Salt Lake
2196_2043,2043,35,2196,352196,352.1,78.1,274,198.2,1.38,70.3,221,60.8,200.6,0,109.7,0,0,0,39.9,0,51,0,0,0,0,Salt Lake
2196_2044,2044,35,2196,352196,353.5,78.6,274.9,199.3,1.38,70.5,220.6,62.4,201.4,0,110.2,0,0,0,40,0,51.2,0,0,0,0,Salt Lake
2196_2045,2045,35,2196,352196,354.9,79.1,275.8,200.3,1.38,70.7,220,64.2,202.2,0,110.8,0,0,0,40.1,0,51.3,0,0,0,0,Salt Lake
2196_2046,2046,35,2196,352196,356.3,79.6,276.7,201.3,1.37,70.9,219.2,66.2,202.9,0,111.3,0,0,0,40.2,0,51.4,0,0,0,0,Salt Lake
2196_2047,2047,35,2196,352196,357.6,80.1,277.5,202.3,1.37,71,218.5,68.1,203.8,0,112,0,0,0,40.3,0,51.5,0,0,0,0,Salt Lake
2196_2048,2048,35,2196,352196,358.9,80.6,278.3,203.2,1.37,71.1,217.8,70,204.7,0,112.7,0,0,0,40.4,0,51.6,0,0,0,0,Salt Lake
2196_2049,2049,35,2196,352196,360.2,81.1,279.1,204.1,1.37,71.1,217.1,72,205.5,0,113.3,0,0,0,40.5,0,51.7,0,0,0,0,Salt Lake
2196_2050,2050,35,2196,352196,361.5,81.6,279.9,205,1.37,71.1,216.4,74,206.2,0,113.7,0,0,0,40.7,0,51.8,0,0,0,0,Salt Lake
2196_2051,2051,35,2196,352196,362.8,82.1,280.7,205.9,1.36,71.1,215.6,76.1,206.7,0,114,0,0,0,40.8,0,51.9,0,0,0,0,Salt Lake
2196_2052,2052,35,2196,352196,364,82.6,281.4,206.8,1.36,70.9,214.9,78.2,207.1,0,114.2,0,0,0,40.9,0,52,0,0,0,0,Salt Lake
2196_2053,2053,35,2196,352196,365.2,83.1,282.1,207.7,1.36,70.8,214.1,80.3,207.5,0,114.4,0,0,0,41,0,52.1,0,0,0,0,Salt Lake
2196_2054,2054,35,2196,352196,366.4,83.6,282.8,208.6,1.36,70.5,213.6,82.3,207.9,0,114.6,0,0,0,41.1,0,52.2,0,0,0,0,Salt Lake
2196_2055,2055,35,2196,352196,367.6,84.1,283.5,209.5,1.35,70.2,213,84.4,208.3,0,114.8,0,0,0,41.2,0,52.3,0,0,0,0,Salt Lake
2196_2056,2056,35,2196,352196,368.8,84.6,284.2,210.4,1.35,69.8,212.6,86.4,208.7,0,115,0,0,0,41.3,0,52.4,0,0,0,0,Salt Lake
2196_2057,2057,35,2196,352196,370,85.1,284.9,211.3,1.35,69.4,212.6,88,209.1,0,115.2,0,0,0,41.4,0,52.5,0,0,0,0,Salt Lake
2196_2058,2058,35,2196,352196,371.1,85.6,285.5,212.2,1.35,68.9,213.1,89.1,209.5,0,115.4,0,0,0,41.5,0,52.6,0,0,0,0,Salt Lake
2196_2059,2059,35,2196,352196,372.2,86.1,286.1,213.1,1.34,68.4,214.1,89.7,209.8,0,115.6,0,0,0,41.6,0,52.6,0,0,0,0,Salt Lake
2196_2060,2060,35,2196,352196,373.3,86.6,286.7,214.1,1.34,67.8,215.4,90.1,210.2,0,115.8,0,0,0,41.8,0,52.6,0,0,0,0,Salt Lake
2197_2010,2010,35,2197,352197,39,0,39,25.4,1.54,11.3,24.3,3.4,566.6,29.5,393.8,0,0,0,29,0,114.3,0,0,0,0,Salt Lake
2197_2011,2011,35,2197,352197,39.3,0,39.3,25.6,1.54,11.3,24.5,3.5,572.6,29.5,397.6,0,0,0,29.3,0,116.2,0,0,0,0,Salt Lake
2197_2012,2012,35,2197,352197,39.5,0,39.5,25.8,1.53,11.2,24.7,3.6,579.6,30,403.2,0,0,0,29.5,0,116.9,0,0,0,0,Salt Lake
2197_2013,2013,35,2197,352197,39.7,0,39.7,26,1.53,11.2,24.7,3.8,590.3,30.4,411.6,0,0,0,29.8,0,118.5,0,0,0,0,Salt Lake
2197_2014,2014,35,2197,352197,39.9,0,39.9,26.1,1.53,11.1,24.9,3.9,597.9,30.6,417.3,0,0,0,30.1,0,119.9,0,0,0,0,Salt Lake
2197_2015,2015,35,2197,352197,40.1,0,40.1,26.3,1.52,11.1,25,4,605.5,31,422.8,0,0,0,30.3,0,121.4,0,0,0,0,Salt Lake
2197_2016,2016,35,2197,352197,40.3,0,40.3,26.5,1.52,11,25.2,4.1,611.7,31.3,426.5,0,0,0,30.7,0,123.2,0,0,0,0,Salt Lake
2197_2017,2017,35,2197,352197,40.6,0,40.6,26.7,1.52,11,25.3,4.3,616.6,31.4,430.3,0,0,0,31.1,0,123.8,0,0,0,0,Salt Lake
2197_2018,2018,35,2197,352197,40.8,0,40.8,26.9,1.52,10.9,25.5,4.4,624.5,31.6,436.3,0,0,0,31.3,0,125.3,0,0,0,0,Salt Lake
2197_2019,2019,35,2197,352197,41,0,41,27,1.52,10.8,25.7,4.5,632,31.6,442.4,0,0,0,31.6,0,126.4,0,0,0,0,Salt Lake
2197_2020,2020,35,2197,352197,41.2,0,41.2,27.2,1.51,10.8,25.8,4.6,607.5,31.1,421.8,0,0,0,31.2,0,123.4,0,0,0,0,Salt Lake
2197_2021,2021,35,2197,352197,41.3,0,41.3,27.4,1.51,10.6,25.9,4.8,628.2,31.9,436.8,0,0,0,31.4,0,128.1,0,0,0,0,Salt Lake
2197_2022,2022,35,2197,352197,41.5,0,41.5,27.6,1.5,10.6,25.9,5,635.3,31.4,440.5,0,0,0,31.9,0,131.5,0,0,0,0,Salt Lake
2197_2023,2023,35,2197,352197,41.7,0,41.7,27.8,1.5,10.4,26.2,5.1,652.4,31.1,456.8,0,0,0,32.2,0,132.3,0,0,0,0,Salt Lake
2197_2024,2024,35,2197,352197,41.9,0,41.9,28,1.5,10.3,26.3,5.3,662.3,30.8,465.9,0,0,0,32.3,0,133.3,0,0,0,0,Salt Lake
2197_2025,2025,35,2197,352197,42.1,0,42.1,28.2,1.49,10.2,26.4,5.5,664.4,30.7,467.4,0,0,0,32.3,0,134,0,0,0,0,Salt Lake
2197_2026,2026,35,2197,352197,42.3,0,42.3,28.4,1.49,10.1,26.6,5.6,665.7,30.7,468.3,0,0,0,32.4,0,134.3,0,0,0,0,Salt Lake
2197_2027,2027,35,2197,352197,42.5,0,42.5,28.6,1.49,9.9,26.8,5.8,667.5,30.7,469.6,0,0,0,32.6,0,134.6,0,0,0,0,Salt Lake
2197_2028,2028,35,2197,352197,42.7,0,42.7,28.8,1.48,9.8,27,5.9,670,30.7,471.4,0,0,0,32.8,0,135.1,0,0,0,0,Salt Lake
2197_2029,2029,35,2197,352197,42.9,0,42.9,29,1.48,9.7,27.1,6.1,674,30.8,474.3,0,0,0,33,0,135.9,0,0,0,0,Salt Lake
2197_2030,2030,35,2197,352197,43.1,0,43.1,29.2,1.48,9.6,27.3,6.2,680,30.9,480,0,0,0,33.1,0,136,0,0,0,0,Salt Lake
2197_2031,2031,35,2197,352197,43.3,0,43.3,29.4,1.47,9.5,27.5,6.3,677.7,31.1,477.1,0,0,0,33.3,0,136.2,0,0,0,0,Salt Lake
2197_2032,2032,35,2197,352197,43.5,0,43.5,29.6,1.47,9.4,27.7,6.4,678.1,31.4,476.8,0,0,0,33.4,0,136.5,0,0,0,0,Salt Lake
2197_2033,2033,35,2197,352197,43.7,0,43.7,29.8,1.47,9.3,27.9,6.5,678.5,31.7,476.6,0,0,0,33.5,0,136.7,0,0,0,0,Salt Lake
2197_2034,2034,35,2197,352197,43.9,0,43.9,30,1.46,9.2,28.1,6.6,680.1,31.9,477.4,0,0,0,33.7,0,137.1,0,0,0,0,Salt Lake
2197_2035,2035,35,2197,352197,44.1,0,44.1,30.2,1.46,9.1,28.3,6.7,681.5,32.1,478.2,0,0,0,33.8,0,137.4,0,0,0,0,Salt Lake
2197_2036,2036,35,2197,352197,44.3,0,44.3,30.4,1.46,9.1,28.3,6.9,682.4,32.3,478.4,0,0,0,33.9,0,137.8,0,0,0,0,Salt Lake
2197_2037,2037,35,2197,352197,44.5,0,44.5,30.6,1.45,9,28.5,7,684.4,32.6,479.5,0,0,0,34.1,0,138.2,0,0,0,0,Salt Lake
2197_2038,2038,35,2197,352197,44.7,0,44.7,30.8,1.45,9,28.6,7.1,684.8,32.8,479.2,0,0,0,34.2,0,138.6,0,0,0,0,Salt Lake
2197_2039,2039,35,2197,352197,44.9,0,44.9,31,1.45,9,28.7,7.2,685.8,33.1,479.4,0,0,0,34.3,0,139,0,0,0,0,Salt Lake
2197_2040,2040,35,2197,352197,45.1,0,45.1,31.2,1.45,9,28.8,7.3,686.8,33.3,479.6,0,0,0,34.4,0,139.5,0,0,0,0,Salt Lake
2197_2041,2041,35,2197,352197,45.3,0,45.3,31.4,1.44,9.1,28.7,7.5,689.4,33.5,481.4,0,0,0,34.5,0,140,0,0,0,0,Salt Lake
2197_2042,2042,35,2197,352197,45.5,0,45.5,31.6,1.44,9.1,28.7,7.7,692,33.7,483.2,0,0,0,34.6,0,140.5,0,0,0,0,Salt Lake
2197_2043,2043,35,2197,352197,45.7,0,45.7,31.8,1.44,9.1,28.7,7.9,695.2,33.9,485.6,0,0,0,34.7,0,141,0,0,0,0,Salt Lake
2197_2044,2044,35,2197,352197,45.8,0,45.8,32,1.43,9.1,28.6,8.1,698.2,34.1,487.8,0,0,0,34.8,0,141.5,0,0,0,0,Salt Lake
2197_2045,2045,35,2197,352197,45.9,0,45.9,32.2,1.43,9.1,28.5,8.3,701.6,34.3,490.5,0,0,0,34.9,0,141.9,0,0,0,0,Salt Lake
2197_2046,2046,35,2197,352197,46,0,46,32.4,1.42,9.2,28.3,8.5,704.5,34.5,492.7,0,0,0,35,0,142.3,0,0,0,0,Salt Lake
2197_2047,2047,35,2197,352197,46.1,0,46.1,32.6,1.41,9.2,28.1,8.8,708,34.7,495.6,0,0,0,35.1,0,142.6,0,0,0,0,Salt Lake
2197_2048,2048,35,2197,352197,46.2,0,46.2,32.8,1.41,9.2,28,9,711.9,34.9,498.8,0,0,0,35.2,0,143,0,0,0,0,Salt Lake
2197_2049,2049,35,2197,352197,46.3,0,46.3,32.9,1.41,9.1,28,9.2,715.1,35.1,501.5,0,0,0,35.3,0,143.2,0,0,0,0,Salt Lake
2197_2050,2050,35,2197,352197,46.4,0,46.4,33,1.41,9.1,27.8,9.5,717.2,35.3,503.1,0,0,0,35.4,0,143.4,0,0,0,0,Salt Lake
2197_2051,2051,35,2197,352197,46.5,0,46.5,33.1,1.4,9.1,27.6,9.8,719.3,35.5,504.6,0,0,0,35.5,0,143.7,0,0,0,0,Salt Lake
2197_2052,2052,35,2197,352197,46.6,0,46.6,33.2,1.4,9.1,27.5,10,720.8,35.7,505.6,0,0,0,35.6,0,143.9,0,0,0,0,Salt Lake
2197_2053,2053,35,2197,352197,46.7,0,46.7,33.3,1.4,9,27.4,10.3,722.3,35.9,506.6,0,0,0,35.7,0,144.1,0,0,0,0,Salt Lake
2197_2054,2054,35,2197,352197,46.8,0,46.8,33.5,1.4,9,27.3,10.5,723.8,36.1,507.6,0,0,0,35.8,0,144.3,0,0,0,0,Salt Lake
2197_2055,2055,35,2197,352197,46.9,0,46.9,33.7,1.39,9,27.1,10.8,725.2,36.3,508.5,0,0,0,35.9,0,144.5,0,0,0,0,Salt Lake
2197_2056,2056,35,2197,352197,47,0,47,33.9,1.39,8.9,27.1,11,726.8,36.5,509.6,0,0,0,36,0,144.7,0,0,0,0,Salt Lake
2197_2057,2057,35,2197,352197,47.1,0,47.1,34,1.39,8.8,27.1,11.2,728.2,36.6,510.6,0,0,0,36.1,0,144.9,0,0,0,0,Salt Lake
2197_2058,2058,35,2197,352197,47.2,0,47.2,34.2,1.38,8.8,27.1,11.3,729.6,36.7,511.6,0,0,0,36.2,0,145.1,0,0,0,0,Salt Lake
2197_2059,2059,35,2197,352197,47.3,0,47.3,34.4,1.38,8.7,27.2,11.4,730.9,36.8,512.6,0,0,0,36.3,0,145.2,0,0,0,0,Salt Lake
2197_2060,2060,35,2197,352197,47.4,0,47.4,34.6,1.37,8.6,27.4,11.4,732.2,36.9,513.6,0,0,0,36.4,0,145.3,0,0,0,0,Salt Lake
2198_2010,2010,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2011,2011,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2012,2012,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2013,2013,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2014,2014,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2015,2015,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2016,2016,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2017,2017,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2018,2018,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2019,2019,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2020,2020,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2021,2021,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2022,2022,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2023,2023,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2024,2024,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2025,2025,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2026,2026,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2027,2027,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2028,2028,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2029,2029,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2030,2030,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2031,2031,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2032,2032,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2033,2033,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2034,2034,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2035,2035,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2036,2036,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2037,2037,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2038,2038,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2039,2039,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2040,2040,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2041,2041,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2042,2042,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
2198_2043,2043,35,2198,352198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake
